CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks
8.6,2,3,2,76,4.2,1,1,81,84
7.5,1,1,0,75,4.3,0,1,56,66
7.9,2,1,2,90,4.5,1,0,74,79
8.3,0,1,1,80,4.3,1,0,63,69
8.0,1,1,1,77,4.7,0,1,55,71
7.7,2,3,0,81,4.8,1,1,81,83
7.0,1,2,1,83,4.8,1,1,58,64
7.5,1,1,0,64,3.4,0,0,56,66
7.5,1,1,2,68,4.6,1,0,62,70
8.0,0,1,0,72,4.2,0,0,67,67
6.5,1,2,0,76,4.5,1,1,75,82
8.4,1,1,0,87,4.8,1,1,71,82
7.6,1,1,1,70,4.6,0,1,60,72
6.5,0,2,2,66,4.0,1,1,61,65
7.5,0,1,1,70,3.9,0,1,55,69
7.0,2,3,2,90,4.6,1,1,85,83
7.6,1,2,2,72,4.5,1,0,87,84
6.9,0,1,1,65,4.1,1,1,70,61
7.8,2,3,2,87,4.8,1,0,82,78
7.4,0,1,0,79,4.2,1,1,61,65
8.0,2,3,0,89,4.5,1,1,76,84
8.4,2,3,2,90,4.8,1,1,75,88
7.5,0,1,0,72,4.3,1,1,60,61
7.5,1,2,1,85,4.1,0,1,71,84
8.2,1,1,0,76,4.7,1,1,75,84
7.5,1,1,0,82,4.5,0,1,62,72
7.5,0,2,0,67,4.3,1,1,55,68
8.5,2,2,0,79,4.8,1,0,55,64
7.6,1,2,0,79,4.1,0,1,69,65
6.5,0,2,0,90,4.5,0,0,55,64
7.4,1,1,1,70,4.0,1,1,57,72
8.3,2,1,0,81,4.1,1,1,76,83
7.7,1,1,0,80,4.8,1,1,55,61
8.6,2,3,3,78,4.7,1,1,75,83
6.5,1,1,0,85,4.6,0,1,59,65
6.5,2,2,0,83,4.1,1,1,57,81
7.1,1,1,0,70,4.1,1,1,56,65
8.6,0,3,3,90,4.8,1,1,70,84
8.2,0,3,1,90,4.8,1,0,61,75
8.3,2,2,2,73,3.9,1,1,86,71
7.1,1,2,0,77,3.7,1,1,71,69
6.5,1,1,0,63,3.5,0,0,56,64
7.7,1,2,0,63,4.3,0,0,55,72
7.7,0,1,0,77,4.6,0,0,79,61
7.3,1,1,0,69,3.7,0,1,56,70
8.4,2,3,2,90,4.8,1,1,74,85
7.5,1,1,1,66,4.4,0,0,69,61
6.8,1,2,0,82,4.4,1,1,77,62
7.5,2,3,0,84,4.5,1,1,71,68
8.5,2,1,1,78,4.4,1,1,66,86
7.2,1,1,0,65,3.7,0,0,63,71
8.3,0,3,0,75,4.2,1,0,77,69
6.5,0,1,0,73,3.7,0,0,57,67
7.5,1,1,0,70,4.5,0,0,55,67
6.5,2,3,2,84,4.0,1,0,74,83
6.5,0,1,1,71,4.4,1,1,55,75
8.3,1,3,2,85,4.7,1,1,74,78
7.5,1,1,0,75,3.6,0,0,55,62
6.9,0,2,1,76,3.7,0,0,55,64
7.4,1,1,0,79,3.6,0,1,57,71
8.1,1,1,0,77,4.4,1,0,66,67
8.0,1,3,3,85,4.7,1,1,79,84
7.9,2,1,0,73,4.2,0,0,56,71
8.0,1,1,2,75,3.6,1,1,55,64
7.6,2,2,2,67,4.7,1,0,57,66
7.1,1,1,2,73,4.2,1,0,78,62
8.0,2,3,0,90,4.7,0,1,73,87
7.0,0,3,0,75,3.9,0,0,56,70
8.4,2,3,2,88,4.7,1,1,78,85
6.5,0,2,0,71,3.4,0,1,55,73
7.9,1,3,3,81,4.5,1,1,60,84
8.6,2,3,2,76,4.8,1,1,68,80
7.6,1,1,1,69,3.6,0,0,62,63
8.5,2,3,2,90,4.8,1,1,83,85
7.9,0,3,2,90,4.4,1,1,88,83
7.6,2,3,2,82,4.8,1,1,80,80
8.4,0,3,2,81,4.8,1,1,84,84
7.7,0,1,1,83,3.7,0,1,55,69
8.4,1,1,2,76,4.6,1,1,74,85
7.5,1,1,0,82,3.6,0,1,66,65
6.7,1,2,0,67,3.9,0,0,59,69
7.2,2,2,2,87,4.7,1,1,65,87
8.5,1,3,2,85,4.3,1,1,72,84
7.0,1,3,0,82,4.6,0,1,71,72
6.5,1,1,0,70,4.0,0,1,59,71
7.6,0,2,0,80,4.0,1,1,57,83
8.6,2,3,2,90,4.6,1,1,74,88
8.7,1,3,2,85,4.1,1,1,83,86
7.9,1,2,3,80,4.7,1,1,78,73
8.3,2,3,2,86,4.6,1,1,79,84
7.4,1,1,0,81,4.6,0,0,83,81
8.2,1,2,0,83,4.6,1,1,66,86
7.9,1,2,0,68,3.6,0,1,65,61
8.6,0,3,1,85,4.6,1,1,74,81
8.1,1,3,2,90,4.8,1,1,80,88
7.7,1,2,1,74,4.8,1,1,70,66
7.6,1,1,1,66,3.6,1,1,62,65
8.2,1,1,0,79,4.5,1,1,81,63
8.5,0,1,2,83,4.2,1,0,79,73
8.8,2,3,2,90,4.6,1,1,85,83
7.4,1,1,2,63,3.6,0,1,62,72
7.1,1,1,1,69,3.3,0,0,65,61
6.5,0,2,0,76,3.6,0,1,55,66
7.6,1,3,0,78,3.9,0,1,59,71
8.3,2,3,2,90,4.6,1,0,74,84
6.6,1,1,0,87,4.8,0,0,56,65
6.8,2,1,0,65,4.6,1,1,55,63
8.3,2,3,2,83,4.2,1,1,76,86
8.4,2,2,0,74,4.4,1,0,79,85
8.4,2,3,2,85,4.1,1,0,78,69
6.7,1,1,0,85,4.0,0,1,58,71
7.4,0,1,0,79,4.0,0,1,55,66
6.8,1,1,0,78,3.7,0,1,61,65
8.1,2,3,2,90,4.8,1,1,75,86
7.4,1,3,2,90,4.8,1,1,79,83
8.0,0,3,2,81,4.5,1,1,85,88
8.2,0,2,2,71,4.4,1,1,55,73
6.5,1,1,0,80,4.5,0,1,60,70
6.5,0,1,0,67,3.9,1,1,76,66
6.9,1,1,1,74,4.4,0,0,86,63
7.0,0,2,1,73,3.9,0,0,64,59
7.6,1,2,1,81,4.0,0,1,55,61
7.8,2,3,0,89,4.5,1,1,77,82
8.1,2,3,2,90,4.5,1,1,80,88
8.2,1,3,0,90,4.7,1,1,68,60
8.3,2,1,2,75,3.9,0,0,55,64
7.9,1,2,1,81,4.8,0,1,74,65
7.6,1,2,1,71,4.1,0,1,61,66
8.5,2,2,0,83,4.7,1,1,80,87
8.0,1,0,2,89,4.8,1,1,90,80
7.4,1,2,2,74,4.5,1,1,78,83
8.5,2,3,2,90,4.8,1,1,85,84
7.1,1,2,0,84,4.6,0,1,71,61
8.0,0,3,0,68,4.2,1,0,64,83
7.5,1,2,0,66,3.8,0,0,64,67
6.5,1,2,0,84,4.2,1,0,74,78
8.0,2,3,2,88,4.6,1,1,81,87
7.5,1,3,2,68,3.6,1,1,78,69
7.2,1,1,1,72,4.0,0,1,55,69
6.6,0,2,2,84,3.8,0,0,66,67
8.5,1,3,2,90,4.8,1,1,78,88
8.6,1,3,0,89,4.7,1,1,72,85
8.2,1,3,0,85,4.4,1,0,65,66
7.6,1,3,2,90,4.4,1,0,73,81
7.5,1,1,2,84,4.8,1,0,83,81
7.8,0,2,0,80,4.1,0,1,60,83
8.5,1,3,1,82,4.7,1,1,80,70
7.5,1,2,2,86,4.8,1,1,77,81
8.3,2,3,0,90,4.6,1,0,78,79
7.8,1,3,2,87,4.8,1,1,67,88
7.7,1,2,1,83,4.5,0,0,65,70
8.5,1,3,2,90,4.7,1,1,75,86
7.7,0,2,1,64,4.4,1,1,71,70
8.1,1,2,0,81,4.2,0,0,55,70
7.7,0,1,1,77,3.3,0,0,56,68
6.6,0,1,0,71,3.8,1,1,60,71
7.5,0,2,1,69,4.5,0,1,55,60
7.8,0,3,1,88,4.6,1,1,65,83
6.7,1,1,2,73,4.5,0,0,55,66
6.5,1,1,0,71,4.5,0,0,61,65
7.4,0,1,0,75,3.8,0,0,56,66
7.5,1,1,0,74,3.7,1,1,58,67
7.7,0,2,0,72,3.6,0,1,55,66
6.8,2,2,0,69,4.8,1,0,70,82
7.9,2,3,0,81,3.6,1,0,89,86
8.2,1,2,1,86,4.5,1,1,74,83
6.8,1,1,0,74,4.3,0,1,55,66
8.4,2,3,2,84,4.8,1,1,60,84
7.6,1,2,0,74,3.7,0,1,58,74
6.5,1,1,0,70,4.2,0,0,55,59
6.5,1,1,0,74,4.0,0,1,84,71
7.3,1,2,1,71,4.8,1,1,63,64
8.4,2,3,2,90,4.5,1,1,81,85
7.3,0,1,1,70,3.9,0,0,55,71
7.5,0,1,1,66,4.1,0,1,70,64
7.6,1,3,2,84,4.6,1,1,67,86
8.2,1,3,0,90,4.7,1,1,78,83
8.1,0,2,0,80,4.5,0,1,69,83
7.9,1,3,0,89,4.5,1,1,59,84
8.1,0,3,3,88,4.3,0,1,84,83
8.2,1,3,2,79,4.1,1,1,78,65
7.7,2,1,3,77,3.9,1,1,65,86
8.1,2,3,2,68,4.5,1,1,76,85
7.7,1,1,0,78,3.8,0,1,55,68
7.8,1,2,1,67,4.4,1,1,70,77
6.5,0,2,0,78,4.3,1,1,55,69
7.6,1,1,0,71,3.8,0,0,55,70
8.2,2,3,2,90,4.8,1,1,70,86
8.7,1,3,2,85,4.8,1,1,75,85
8.1,0,3,2,85,4.8,1,1,79,88
8.4,2,3,2,90,4.7,1,1,78,83
7.9,1,3,0,83,4.6,1,1,81,68
7.2,2,1,3,84,3.9,0,1,72,68
7.8,0,1,2,76,4.3,1,0,55,69
8.7,1,3,2,81,4.7,1,1,74,74
6.5,1,3,2,84,4.5,0,1,70,75
7.5,0,1,1,74,4.0,0,1,55,69
7.9,0,2,0,69,4.2,0,0,61,66
8.1,0,3,2,85,4.7,1,0,87,79
7.6,1,1,1,71,3.8,0,0,62,71
7.5,1,1,1,84,4.4,1,1,64,68
6.9,1,1,1,77,4.4,1,1,80,83
8.0,2,3,2,90,4.8,1,1,77,85
7.3,1,1,0,77,4.0,0,0,63,66
8.3,2,3,2,90,4.8,1,1,77,86
6.9,1,2,1,74,4.0,1,1,59,59
8.3,0,3,2,83,4.3,1,1,76,84
6.5,1,1,1,71,4.5,0,0,55,74
6.9,1,2,2,77,4.0,0,1,55,64
6.7,0,1,0,63,3.4,0,0,69,69
7.6,1,1,1,72,3.3,0,1,58,61
6.9,2,3,0,86,4.6,0,1,70,85
8.1,0,3,2,90,4.8,1,1,78,86
8.4,2,3,0,74,4.3,1,1,74,84
7.5,0,1,0,66,4.3,0,0,60,68
6.5,1,1,0,74,4.2,0,1,57,71
6.7,0,1,2,69,4.4,1,0,81,59
8.5,1,3,0,88,4.7,1,1,74,88
8.5,1,2,2,85,4.8,1,1,88,88
7.5,1,1,1,69,3.9,0,1,59,66
7.4,2,3,1,77,4.4,1,1,78,65
8.0,2,3,2,90,4.8,1,1,88,83
7.5,1,3,1,79,3.8,1,1,62,63
8.4,2,3,3,90,4.8,1,0,66,71
7.5,1,1,0,60,3.7,0,0,55,63
7.7,2,3,2,75,4.4,1,0,83,83
8.3,0,3,0,90,4.8,1,1,74,85
8.0,1,1,2,84,4.6,1,0,76,84
8.3,1,3,0,76,4.3,1,1,73,88
8.1,0,3,2,88,4.8,1,1,75,81
7.8,1,1,1,74,3.4,1,1,65,66
8.1,2,3,2,90,4.8,1,1,87,82
6.9,0,1,1,86,3.8,0,1,55,70
7.6,0,1,0,88,4.3,0,1,56,62
7.5,0,1,0,81,4.7,0,1,55,70
8.2,1,2,0,82,4.5,1,1,74,66
7.3,0,1,1,70,3.5,0,0,57,65
7.2,1,2,1,69,3.1,0,1,67,65
8.4,2,3,2,90,4.8,1,1,88,80
7.4,2,3,1,79,4.4,0,1,75,73
7.6,0,1,0,71,3.5,0,1,55,70
8.4,1,3,0,84,4.4,1,1,81,69
8.2,2,2,0,86,4.5,1,1,55,83
8.4,1,3,3,89,4.8,1,1,84,72
8.2,2,3,2,90,4.8,1,1,85,81
8.5,0,2,0,79,4.5,0,0,72,74
8.4,1,2,1,74,4.3,1,1,59,80
8.3,1,2,0,78,4.5,0,1,63,60
8.1,1,3,2,78,4.8,1,1,78,84
7.4,1,2,0,90,4.7,1,1,77,84
6.5,1,2,1,78,4.1,0,0,78,63
8.2,1,2,1,77,3.7,1,1,75,83
7.5,0,1,0,80,3.9,0,1,61,62
6.5,1,2,1,82,4.4,0,1,55,69
7.7,2,3,3,84,4.2,1,1,72,79
8.9,1,3,2,90,4.6,1,1,71,81
7.4,1,3,2,80,4.4,1,1,73,72
7.4,1,1,0,77,4.2,0,1,55,70
8.2,2,3,2,85,4.8,1,1,85,81
8.3,1,2,1,72,4.7,0,1,55,71
8.4,2,3,1,89,4.6,1,1,74,70
6.9,1,2,1,74,4.0,1,1,59,66
7.5,1,1,0,70,4.8,0,0,61,72
7.4,1,1,1,64,3.9,0,0,63,61
8.2,2,3,2,90,4.8,1,1,83,87
8.1,1,2,1,78,3.5,0,1,71,70
7.6,1,3,2,83,4.5,1,1,68,73
8.4,1,3,2,86,4.4,1,0,79,76
6.7,0,3,0,90,4.3,1,1,79,65
7.6,1,3,0,68,4.2,1,1,88,82
6.8,0,3,0,83,4.3,1,1,61,66
8.0,0,3,2,76,4.8,1,1,80,84
6.9,1,3,0,77,4.8,1,1,80,80
8.0,1,2,0,85,4.3,0,1,59,72
6.5,1,1,1,84,4.0,1,1,68,81
8.2,2,3,2,90,4.8,1,1,82,88
8.4,0,3,2,75,4.8,1,1,55,63
8.3,0,1,1,72,3.5,0,0,60,71
9.0,2,3,0,90,4.8,1,1,85,80
7.0,0,1,0,74,4.4,0,0,71,60
6.5,0,1,0,65,4.5,0,0,59,69
6.6,1,1,0,78,4.3,0,1,83,70
7.5,1,2,1,74,4.2,1,0,76,80
8.4,2,3,1,84,4.2,1,1,78,83
6.6,1,1,1,71,4.0,0,1,55,63
8.2,1,2,1,90,4.8,1,1,78,71
7.5,0,2,1,70,3.8,1,1,78,87
8.6,1,2,2,75,4.3,1,1,62,80
8.4,1,2,0,80,3.3,0,0,55,63
8.6,2,3,0,81,4.7,1,0,71,83
6.6,1,2,1,62,3.4,0,1,58,62
8.2,2,3,2,90,4.8,1,1,79,86
6.5,1,2,0,76,4.1,1,1,81,83
7.4,1,1,0,77,3.6,0,1,73,78
7.3,1,3,1,79,3.3,0,1,72,69
8.2,1,3,0,88,4.2,1,1,66,88
8.3,2,3,3,88,4.8,1,1,78,84
7.5,1,2,0,69,3.5,0,0,55,62
6.6,0,1,2,68,4.1,0,0,60,65
7.9,1,2,0,84,4.6,1,0,73,84
6.5,1,1,1,71,4.3,0,1,55,73
7.8,2,3,0,83,4.4,1,0,85,83
8.1,2,3,2,90,4.7,0,0,67,76
8.1,2,3,2,90,4.6,1,1,77,81
7.6,1,2,2,80,4.5,0,1,68,86
6.5,1,1,0,64,4.4,0,1,61,73
6.7,0,1,1,74,3.9,0,0,55,70
6.5,2,1,2,80,4.6,1,0,57,66
8.6,1,2,0,74,4.4,0,0,55,66
7.3,0,2,1,79,4.2,1,0,78,69
6.6,1,1,1,74,4.0,1,1,55,65
6.8,2,3,2,84,4.8,1,1,81,88
8.1,2,3,2,90,4.8,1,1,89,84
7.5,0,1,2,78,4.5,1,1,76,67
8.5,1,3,2,82,4.8,1,1,76,82
8.0,0,3,2,85,4.7,1,1,83,86
8.2,2,3,2,90,4.8,1,1,86,76
7.4,2,2,1,72,3.5,0,0,73,69
7.7,0,3,1,74,4.3,1,1,78,65
6.7,2,1,2,72,4.5,0,1,77,69
7.5,1,1,1,72,3.8,0,1,55,68
8.3,0,3,1,76,4.5,1,0,81,67
7.5,0,1,0,76,4.4,0,0,63,70
8.8,0,3,2,89,4.5,1,1,77,87
7.5,1,3,1,89,4.8,1,1,80,86
7.9,2,3,2,90,4.7,1,1,75,74
8.1,2,2,3,76,4.1,1,1,55,88
8.3,1,2,0,81,4.1,0,1,59,64
7.9,2,2,1,88,4.5,1,1,83,73
6.5,0,1,1,64,4.5,1,1,70,87
7.7,2,3,0,77,4.6,1,1,70,69
8.0,0,3,1,90,4.8,1,1,74,88
8.5,2,1,1,73,4.5,1,0,64,79
7.8,1,2,0,80,3.8,0,1,64,60
8.0,2,3,2,80,4.8,1,0,72,63
8.4,1,3,2,90,4.8,1,1,83,84
8.5,2,3,0,86,4.2,1,1,60,85
8.1,1,3,2,90,4.6,1,1,72,88
7.8,1,1,2,85,3.8,0,1,60,67
8.3,1,2,0,80,3.6,0,1,72,63
8.6,2,1,2,73,4.6,1,0,55,82
8.4,1,3,3,78,4.7,1,1,77,83
7.5,1,3,0,83,4.1,1,1,78,81
8.2,2,3,3,81,4.8,1,1,82,80
8.4,2,3,2,90,4.8,1,1,86,84
6.6,1,1,0,74,3.8,0,1,64,76
8.5,2,2,2,90,4.4,1,1,74,85
6.5,0,2,1,60,3.5,0,0,55,73
8.2,2,3,1,79,4.8,1,1,79,86
8.3,2,3,2,86,4.8,1,1,81,80
7.8,2,3,0,90,4.8,1,1,78,83
8.4,2,3,2,90,4.8,1,1,69,83
7.3,0,3,1,85,4.7,1,0,75,79
6.6,1,1,1,68,3.5,0,0,64,73
7.7,1,1,1,73,4.0,0,1,58,67
6.5,1,3,0,76,4.4,1,0,55,67
7.4,1,1,0,89,4.4,0,1,58,73
7.5,1,1,1,70,4.1,1,1,56,63
8.8,2,3,2,90,4.8,1,1,83,67
7.6,2,3,1,87,4.4,0,0,63,65
8.1,2,3,1,75,4.8,1,1,59,72
8.1,1,3,2,80,4.4,1,1,83,72
7.8,0,1,1,77,4.3,0,0,60,68
7.7,0,2,0,80,4.3,0,1,75,67
8.2,2,3,0,85,4.7,1,1,72,87
8.2,1,3,2,85,4.6,1,1,79,86
7.2,0,1,1,73,3.4,0,1,73,70
7.7,1,2,1,67,3.8,0,1,75,60
8.6,2,3,0,90,4.7,1,1,79,79
7.7,0,2,0,76,3.7,0,1,58,67
8.1,2,3,2,89,4.8,1,1,89,71
8.2,2,3,2,85,4.8,1,0,82,78
7.4,1,1,1,80,4.5,0,1,57,77
8.3,2,3,2,90,4.8,1,1,73,84
8.2,0,3,2,87,4.8,1,1,73,87
7.8,0,2,1,62,3.6,0,0,55,66
7.8,1,2,2,85,4.3,0,1,68,78
7.5,2,3,0,88,4.6,1,1,79,83
6.5,1,2,1,76,4.1,1,0,56,70
8.3,1,2,2,87,4.7,1,1,78,66
6.5,1,1,1,68,4.6,0,0,58,63
6.5,1,2,1,72,3.5,0,0,57,65
6.8,1,2,0,73,4.3,0,1,79,62
6.5,1,2,0,82,4.1,1,1,70,66
7.2,1,1,0,66,3.9,1,0,61,67
7.7,1,2,0,82,4.3,0,1,77,67
8.3,1,3,2,88,4.8,1,1,74,88
8.2,2,3,2,90,4.8,1,1,80,87
6.5,1,3,2,85,4.8,1,1,74,82
6.5,1,1,0,60,3.5,0,1,59,74
6.6,1,1,0,69,3.9,0,1,65,66
8.2,1,3,2,90,4.8,1,1,85,86
7.5,0,2,1,87,4.1,1,1,68,68
7.4,1,3,0,88,4.8,1,1,69,83
8.7,1,3,1,71,4.8,1,1,76,81
7.6,0,1,2,90,4.8,0,1,81,77
7.1,1,1,1,72,3.2,0,0,58,64
6.5,1,2,0,88,4.4,0,1,60,72
7.7,1,1,1,64,3.9,0,0,58,66
7.6,1,1,0,70,3.8,0,1,55,63
7.9,1,3,2,90,4.7,1,1,83,82
7.5,1,1,2,75,3.5,1,1,55,64
7.5,0,1,0,85,3.9,1,1,82,81
8.8,0,1,2,90,4.8,1,1,82,82
7.5,1,2,0,86,3.8,0,0,55,68
7.8,0,3,3,85,4.8,1,1,80,81
6.5,1,2,0,73,3.6,1,1,84,72
8.1,0,3,2,82,4.8,1,0,82,83
8.0,0,3,0,89,4.4,1,0,79,85
8.1,2,3,2,90,4.7,1,1,86,81
7.7,0,2,3,74,4.0,1,1,90,84
6.5,1,2,0,74,4.1,0,1,55,59
8.3,2,3,2,90,4.8,1,1,87,76
7.6,1,2,0,82,4.2,0,1,56,70
8.3,0,3,1,71,3.4,1,1,77,71
7.5,1,2,0,65,4.7,0,1,63,69
8.4,1,1,2,80,4.8,0,0,71,65
8.2,0,1,1,67,4.2,1,1,74,66
6.6,0,1,3,75,3.9,0,0,56,73
7.4,1,1,0,73,4.1,0,1,55,67
7.7,1,0,0,75,3.6,1,1,55,82
7.6,1,2,1,82,4.7,1,1,86,65
6.5,0,1,0,61,3.7,0,0,55,75
8.2,1,1,0,71,3.8,0,0,67,62
7.9,1,3,1,77,4.3,1,1,84,85
7.4,1,3,0,71,4.4,0,1,84,64
7.7,0,1,0,81,4.4,1,1,76,68
7.6,1,2,1,75,4.1,1,1,64,67
8.5,1,3,1,72,4.1,1,1,72,87
8.0,1,1,1,68,4.2,0,1,59,66
8.4,1,1,0,75,3.7,1,0,59,65
8.5,2,3,2,88,4.6,1,1,85,84
6.5,0,1,1,66,4.6,0,0,62,66
8.1,1,1,0,85,3.1,0,1,55,65
6.7,1,1,0,66,4.4,0,0,78,68
8.1,2,3,2,90,4.8,1,1,80,86
7.0,1,1,1,69,4.0,1,1,76,65
7.7,1,3,2,90,4.0,1,1,80,86
6.6,0,1,1,69,4.2,0,0,55,68
7.9,0,1,0,80,4.5,1,1,58,81
7.2,0,1,0,73,4.1,0,1,55,69
8.2,0,2,1,82,4.5,1,1,78,87
8.1,0,3,0,86,4.3,1,0,67,57
7.4,1,1,0,81,4.0,0,1,57,64
7.8,0,1,0,74,3.3,0,0,55,63
7.9,2,3,2,90,4.3,1,1,83,84
8.1,1,3,2,90,4.8,1,1,85,82
6.9,2,1,0,73,4.0,0,1,84,67
7.4,2,2,0,69,4.1,0,0,59,75
6.8,1,1,1,84,4.2,0,0,55,69
8.1,1,1,0,86,3.8,0,0,78,68
7.1,1,2,0,71,4.8,1,0,61,61
7.6,1,1,1,77,4.0,0,1,55,74
7.7,1,1,0,71,3.9,0,0,65,67
8.5,1,3,0,90,4.3,1,1,80,83
7.8,1,2,0,78,4.0,1,1,67,72
8.2,1,1,0,71,4.0,0,1,56,66
8.2,2,3,0,81,4.8,1,0,85,80
8.3,0,3,1,88,4.7,1,1,69,80
7.0,1,1,0,70,4.1,0,0,56,62
7.1,1,1,1,76,4.3,0,1,78,71
8.4,1,1,1,84,4.2,1,0,73,74
6.5,0,2,0,77,4.4,0,1,68,84
8.1,1,3,2,85,4.5,1,0,76,87
7.8,0,3,0,70,4.6,1,1,70,66
8.2,1,1,0,80,3.9,1,1,61,84
7.5,0,1,0,72,4.5,1,1,55,70
7.6,0,1,0,66,3.5,0,0,55,67
8.1,1,2,1,86,4.8,1,1,69,85
7.3,0,1,0,75,3.4,0,0,55,70
7.5,1,1,1,66,4.0,0,0,58,65
7.7,1,1,1,78,4.8,0,0,65,72
7.9,2,3,2,90,4.8,1,1,82,88
7.7,0,3,2,84,4.8,1,1,75,86
7.4,1,1,1,77,3.9,0,1,59,69
8.3,2,3,2,90,3.8,0,0,76,74
7.9,1,2,1,63,4.2,0,1,56,69
8.5,2,3,2,89,4.8,1,1,81,78
7.6,0,3,2,83,4.8,0,1,76,71
8.0,1,2,1,81,4.4,1,1,83,84
8.0,2,3,2,90,4.8,1,1,83,87
8.3,1,3,2,79,4.4,1,0,70,86
6.7,1,2,1,78,4.4,0,0,60,88
7.6,1,1,1,68,4.3,1,1,64,71
8.3,1,3,2,85,4.2,1,1,73,83
7.3,0,1,2,85,4.7,1,1,74,84
7.4,2,3,1,81,4.8,1,1,71,78
7.4,1,1,0,87,4.6,0,0,55,70
6.5,1,2,0,84,4.7,0,1,55,60
7.7,1,3,0,85,4.8,1,0,68,87
7.5,1,1,1,71,4.0,1,0,59,69
8.1,2,3,2,77,4.8,1,0,78,78
7.5,1,1,1,69,3.7,0,0,55,63
7.6,0,1,1,62,4.1,0,0,55,68
7.2,1,1,1,83,4.4,0,0,59,68
8.4,2,1,2,76,4.1,0,0,56,63
7.9,1,3,3,77,4.3,0,0,60,74
6.7,1,1,0,82,3.7,0,1,55,58
8.3,1,3,2,90,4.8,1,1,85,86
7.8,0,1,1,78,4.7,0,1,63,61
7.6,2,2,1,90,4.7,1,1,70,70
7.5,2,2,0,73,3.3,0,0,55,62
8.2,2,2,0,85,4.1,0,1,84,84
7.5,2,2,1,74,4.4,0,1,82,62
8.2,1,3,2,87,4.6,1,1,65,85
7.8,1,3,2,83,4.2,1,1,78,80
7.9,1,1,0,72,3.6,0,0,55,68
8.2,2,3,1,90,4.7,1,1,79,85
7.5,1,2,2,87,3.9,1,1,81,70
8.5,2,3,2,90,4.8,1,1,81,88
8.6,2,3,2,90,4.8,1,1,81,82
8.0,2,3,0,85,4.7,1,0,70,88
7.3,1,1,0,70,4.3,0,1,63,76
7.8,1,3,2,90,4.8,1,0,79,77
7.0,1,2,0,78,4.7,0,1,73,64
8.7,2,3,2,90,4.6,1,1,75,86
6.7,1,1,0,71,4.5,0,0,58,59
8.8,2,1,2,83,4.8,1,1,84,83
7.5,0,3,2,86,4.4,0,1,83,85
8.4,1,3,0,82,4.3,1,1,74,68
7.5,1,1,1,87,4.8,0,1,69,72
7.9,2,3,2,90,4.8,1,1,83,88
7.5,1,2,1,73,4.2,1,1,76,71
7.9,1,3,0,71,3.9,1,1,55,72
7.7,0,1,0,73,4.3,1,0,55,57
8.8,0,2,1,78,4.5,1,1,78,71
8.6,1,3,2,90,4.8,1,1,71,87
8.2,1,3,2,83,4.3,1,0,83,63
7.5,1,1,2,84,4.7,1,1,66,83
6.5,1,2,0,76,3.8,0,1,62,68
7.6,1,2,0,73,3.7,0,1,67,61
8.4,2,3,2,88,4.8,1,1,85,82
8.3,0,3,2,89,4.5,1,1,85,84
6.6,0,1,0,70,4.6,0,0,63,70
8.2,2,3,2,87,4.8,0,1,65,66
7.4,1,3,2,87,4.4,0,1,78,72
8.1,2,3,2,90,4.8,1,1,74,88
8.7,1,3,2,90,4.8,1,1,69,88
8.2,1,3,2,71,4.8,1,1,73,70
7.5,1,1,1,66,4.1,0,0,61,66
8.4,2,3,0,90,4.7,1,1,78,83
7.4,1,1,1,70,3.2,0,1,58,67
7.4,0,1,0,65,3.4,0,0,55,62
7.5,1,3,1,77,4.8,0,1,69,73
8.4,1,3,2,88,4.5,1,1,73,82
8.2,2,1,1,69,4.5,1,0,83,79
8.3,2,2,0,90,4.3,1,1,61,71
8.4,1,1,0,80,4.6,0,1,71,72
7.5,1,1,0,81,3.8,1,1,56,58
7.7,1,1,1,78,4.2,1,1,66,67
7.3,1,1,0,68,4.3,0,0,55,72
7.6,0,1,0,68,4.0,0,1,56,70
7.5,1,1,1,80,4.5,0,1,73,67
8.2,2,3,0,90,4.8,1,1,68,82
7.4,1,1,1,65,4.5,0,0,55,73
8.2,1,3,1,82,4.0,1,1,55,66
7.7,1,2,1,69,4.1,0,1,78,63
7.1,0,1,0,73,4.1,0,1,55,64
8.4,2,3,2,90,4.5,1,1,78,84
8.4,1,3,0,88,4.1,1,1,87,85
8.3,2,3,2,90,4.8,1,1,90,85
7.0,1,1,0,65,4.0,0,0,58,65
6.5,2,1,2,85,4.7,0,1,66,85
7.7,0,1,0,66,4.2,1,1,56,69
7.6,0,2,0,75,3.8,1,1,67,68
7.6,0,1,1,69,3.9,0,0,55,69
8.1,1,3,2,89,4.6,1,1,80,85
6.7,1,2,1,81,3.8,0,0,61,65
8.2,2,3,2,90,4.8,1,1,68,86
8.8,2,3,2,90,4.8,1,1,66,85
8.5,1,2,3,80,4.3,1,1,55,86
8.4,1,3,2,70,3.8,1,0,75,86
6.7,1,3,1,88,4.3,1,0,87,67
7.7,1,1,0,71,3.5,0,1,59,64
8.0,0,1,0,83,3.3,0,1,58,70
7.7,1,3,0,81,4.1,1,1,77,68
6.9,1,2,0,73,4.2,1,1,74,63
7.5,1,1,1,81,4.5,1,1,64,68
8.8,1,3,2,90,4.8,1,1,81,84
8.2,1,1,2,69,4.6,1,1,81,65
